487,0.488203077
488,0.488199717
489,0.488482627
490,0.48864743
491,0.488735987
492,0.48886738
493,0.488781493
494,0.488969377
495,0.48916085
496,0.48908121
497,0.489075003
498,0.488942637
499,0.488827273
500,0.488783703
501,0.489005433
502,0.48911712
503,0.48900147
504,0.488929583
505,0.489048553
506,0.48895828
507,0.488823853
508,0.488671667
509,0.488608743
510,0.48886492
511,0.488804587
512,0.488789133
513,0.488583163
514,0.488486013
515,0.488563597
516,0.48850322
517,0.488596377
518,0.488559317
519,0.488681297
520,0.488748907
521,0.488809877
522,0.488710203
523,0.48865026
524,0.48873202
525,0.488569853
526,0.48848696
527,0.488399853
528,0.488664037
529,0.488791503
530,0.488775763
531,0.488750343
532,0.48878325
533,0.488668497
534,0.488741533
535,0.488512497
536,0.489137973
537,0.488752283
538,0.488679633
539,0.488926387
540,0.488717493
541,0.488908093
542,0.488593063
543,0.488718907
544,0.488669503
545,0.488857737
546,0.488790527
547,0.488787293
548,0.489004297
549,0.488976263
550,0.488858443
551,0.48864545
552,0.488993433
553,0.488932013
554,0.488943427
555,0.488989457
556,0.48914265
557,0.48900714
558,0.488720657
559,0.488990613
560,0.489709283
561,0.489307953
562,0.489003173
563,0.48927086
564,0.489454793
565,0.489278557
566,0.48861625
567,0.48906491
568,0.489450633
569,0.48940477
570,0.48910093
571,0.489300897
572,0.489338817
573,0.489415897
574,0.489281673
575,0.489464397
576,0.489433887
577,0.48929344
578,0.489303507
579,0.489513687
580,0.48925696
581,0.489545877
582,0.489273993
583,0.489441437
584,0.48937545
585,0.488976717
586,0.48882175
587,0.489326037
588,0.48938545
589,0.489265053
590,0.489411613
591,0.489017837
592,0.489180937
593,0.489410403
594,0.489344787
595,0.489281993
596,0.49014809
597,0.489405153
598,0.489348953
599,0.489058883
600,0.489163943
601,0.48934815
602,0.48950494
603,0.489452357
604,0.489185357
605,0.489416337
606,0.48949774
607,0.489575713
608,0.489370563
609,0.489180137
610,0.48947059
611,0.48897307
612,0.489215367
613,0.48957202
614,0.489194707
615,0.4891541
616,0.48937712
617,0.489359687
618,0.489243697
619,0.489492447
620,0.48921035
621,0.489026043
622,0.489049373
623,0.489104533
624,0.489247697
625,0.489633007
626,0.489342607
627,0.48932949
628,0.488988767
629,0.48876045
630,0.48945404
631,0.489364697
632,0.489282783
633,0.48912917
634,0.489439197
635,0.489342873
636,0.48920309
637,0.489104473
638,0.488962747
639,0.48918303
640,0.489309113
641,0.489326853
642,0.489133637
643,0.489064917
644,0.4894622
645,0.489103537
646,0.489100413
647,0.489291907
648,0.488938533
649,0.48924637
650,0.488989917
651,0.4890958
652,0.488923163
653,0.488929393
654,0.48899604
655,0.48925021
656,0.48890813
657,0.48890325
658,0.488590207
659,0.488717037
660,0.48871836
661,0.4886303
662,0.488466643
663,0.488495577
664,0.48896679
665,0.488965847
666,0.488732963
667,0.48881211
668,0.4888502
669,0.488606933
670,0.488775073
671,0.4885373
672,0.488768283
673,0.48881224
674,0.488956637
675,0.48886665
676,0.488483163
677,0.488389557
678,0.48878344
679,0.488602323
680,0.488209757
681,0.488298703
682,0.488491407
683,0.488314957
684,0.48868371
685,0.48868969
686,0.488036743
687,0.487877053
688,0.488203613
689,0.48841867
690,0.48853564
691,0.488500767
692,0.488639973
693,0.489006007
694,0.488976817
695,0.488703167
696,0.48895672
697,0.488677027
698,0.488338667
699,0.48887993
700,0.488828747
701,0.488840947
702,0.48904673
703,0.488678847
704,0.488361933
705,0.488131893
706,0.48832908
707,0.488277467
708,0.488189187
709,0.48808225
710,0.488251047
711,0.4884819
712,0.488208233
713,0.488192307
714,0.487968203
715,0.488219513
716,0.488630117
717,0.487891057
718,0.487936397
719,0.488024057
720,0.487479343
721,0.48814335
722,0.488543717
723,0.488206293
724,0.48819516
725,0.488074513
726,0.487700137
727,0.487633547
728,0.487786893
729,0.487704503
730,0.48825728
731,0.487785113
732,0.487522273
733,0.488499523
734,0.488106177
735,0.4877534
736,0.487679587
737,0.487856363
738,0.487760733
739,0.487129787
740,0.48672769
741,0.48709515
742,0.48739096
743,0.487776057
744,0.48753061
745,0.4876233
746,0.488027813
747,0.488593743
748,0.487895227
749,0.486780283
750,0.48705077
751,0.487775663
752,0.487465283
753,0.48770991
754,0.48769869
755,0.48659503
756,0.48647286
757,0.486734277
758,0.487301197
759,0.487968533
760,0.486584633
761,0.48636992
762,0.487685893
763,0.486978363
764,0.487502003
765,0.488277413
766,0.487678053
767,0.486537803
768,0.487302933
769,0.486891083
770,0.48786473
771,0.487056867
772,0.486770207
773,0.487563263
774,0.487802223
775,0.487245977
776,0.48728709
777,0.486579753
778,0.486502137
779,0.486740057
780,0.48676786
781,0.48714743
782,0.486747627
783,0.485862293
784,0.48677595
785,0.486075637
786,0.48686657
787,0.48749789
788,0.487035803
789,0.487437487
790,0.48642125
791,0.487472827
792,0.48675874
793,0.48682826
794,0.486928833
795,0.486239273
796,0.486486197
797,0.487890237
798,0.48696001
799,0.48727134
800,0.48700194
801,0.487085493
802,0.48619301
803,0.486747867
804,0.486355193
805,0.487208087
806,0.486151813
807,0.48651465
808,0.485874737
809,0.487019277
810,0.486807023
811,0.487227057
812,0.485299163
813,0.48605931
814,0.486080897
815,0.486518937
816,0.48544314
817,0.486074037
818,0.485856183
819,0.48763949
820,0.486163013
821,0.48651992
822,0.48673515
823,0.48646138
824,0.48649837
825,0.486440943
826,0.48673183
827,0.486895083
828,0.48598793
829,0.48654347
830,0.486328463
831,0.486709067
832,0.486254383
833,0.486314193
834,0.486617093
835,0.486564587
836,0.48657323
837,0.486169407
838,0.48634179
839,0.486231833
840,0.486043457
841,0.486386803
842,0.486261117
843,0.486109357
844,0.486073077
845,0.485576297
846,0.485898
847,0.485934003
848,0.4857062
849,0.48591168
850,0.485863147
851,0.48591869
852,0.48596415
853,0.485823537
854,0.486024077
855,0.486053453
856,0.48585503
857,0.485643777
858,0.485580447
859,0.485836663
860,0.485730273
861,0.485915263
862,0.485865757
863,0.48612988
864,0.485907047
865,0.485823693
866,0.485854497
867,0.485685667
868,0.48580388
869,0.485576713
870,0.485507057
871,0.485713743
872,0.485504593
873,0.485673413
874,0.485589267
875,0.485583833
876,0.485679687
877,0.485650923
878,0.485569747
879,0.485467403
880,0.4855434
881,0.48541851
882,0.48536997
883,0.48535152
884,0.485247573
885,0.485448607
886,0.485427103
887,0.485443163
888,0.48540668
889,0.485150573
890,0.485114507
891,0.4850145
892,0.48502452
893,0.485029713
894,0.484861753
895,0.484780007
896,0.4848399
897,0.484901283
898,0.484862177
899,0.484699043
900,0.484584497
901,0.484736657
902,0.484665423
903,0.48465604
904,0.484605237
905,0.484713597
906,0.484494927
907,0.484325917
908,0.484360333
909,0.484397887
910,0.484442173
911,0.48410818
912,0.484070303
913,0.484115537
914,0.484031693
915,0.48389059
916,0.4839592
917,0.4838103
918,0.48374196
919,0.48365789
920,0.48369288
921,0.48368034
922,0.483694267
923,0.483526757
924,0.483421163
925,0.483374237
926,0.48324964
927,0.48330367
928,0.48323224
929,0.483010993
930,0.483075543
931,0.483090447
932,0.48314118
933,0.482863323
934,0.48280857
935,0.482874477
936,0.482843193
937,0.48282257
938,0.48274161
939,0.48275478
940,0.482815593
941,0.48294381
942,0.482822183
943,0.482512097
944,0.482491127
945,0.482747263
946,0.4829249
947,0.482894907
948,0.48265502
949,0.482942217
950,0.48308989
